course_id,category_id,original_name,suggested_display_name,display_status,suggested_course_family,family_status,family_confidence,overall_status,data_quality_status,recommended_action,quality_reason,suggestion_source,note
1171,95,"T1MSB-S1-T1MSBMATHS-Apply mathematical calculations for​ insallation of Mechanical System in Building ","T1MSB-S1-T1MSBMATHS-Apply mathematical calculations for​ insallation of Mechanical System in Building",approved,"Apply mathematical calculations for​ insallation of Mechanical System in Building",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Normalized outer, repeated, or non-breaking whitespace. Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
1169,95,"T1MSB-S1-T1MSBOHS-Supervise OHS work issues in a construction site","T1MSB-S1-T1MSBOHS-Supervise OHS work issues in a construction site",unchanged,"Supervise OHS work issues in a construction site",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
1167,95,"T1MSB-S1-T1MSBTD-Supervise interpretations of technical drawings","T1MSB-S1-T1MSBTD-Supervise interpretations of technical drawings",unchanged,"Supervise interpretations of technical drawings",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
611,95,"T1MSB-S2-T1MSBITCCS-Perform installation, testing, and commissioning of cooling system","T1MSB-S2-T1MSBITCCS-Perform installation, testing, and commissioning of cooling system",unchanged,"Perform installation, testing, and commissioning of cooling system",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
609,95,"T1MSB-S2-T1MSBITCEMSB-Perform installation, testing, and commissioning of electricity for mechanical system in building","T1MSB-S2-T1MSBITCEMSB-Perform installation, testing, and commissioning of electricity for mechanical system in building",unchanged,"Perform installation, testing, and commissioning of electricity for mechanical system in building",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
1241,95,"T1MSB-S2-T1MSBSCR-Perform site coordination and reporting ","T1MSB-S2-T1MSBSCR-Perform site coordination and reporting",approved,"Perform site coordination and reporting",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Normalized outer, repeated, or non-breaking whitespace. Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
1240,95,"T1MSB-S2-T1MSBTS-Perform technical sales of engineering products","T1MSB-S2-T1MSBTS-Perform technical sales of engineering products",unchanged,"Perform technical sales of engineering products",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
519,60,"T2GCA-S1- Biotechnology","T2GCA-S1- Biotechnology",unchanged,Biotechnology,review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
523,60,"T2GCA-S1- Food Microbiology","T2GCA-S1- Food Microbiology",unchanged,"Food Microbiology",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
524,60,"T2GCA-S1- Food Processing","T2GCA-S1- Food Processing",unchanged,"Food Processing",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
526,60,"T2GCA-S1- Food Safety","T2GCA-S1- Food Safety",unchanged,"Food Safety",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
525,60,"T2GCA-S1- Quality Assurance","T2GCA-S1- Quality Assurance",unchanged,"Quality Assurance",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
777,68,"T2GCI-S1-GCIT21PMQ Project Management and Elementary Quantities","T2GCI-S1-GCIT21PMQ Project Management and Elementary Quantities",unchanged,"Project Management and Elementary Quantities",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
775,68,"T2GCI-S1-GCIT21SFR Internship Report","T2GCI-S1-GCIT21SFR Internship Report",unchanged,"Internship Report",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
776,68,"T2GCI-S1-GCIT21SSD Steel Structure Detailing and Design","T2GCI-S1-GCIT21SSD Steel Structure Detailing and Design",unchanged,"Steel Structure Detailing and Design",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
772,68,"T2GCI-S2-GCIT22SST Final Year Internship","T2GCI-S2-GCIT22SST Final Year Internship",unchanged,"Final Year Internship",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
891,73,"T2GEE-EA-S1- Automation & Basic Robotics","T2GEE-EA-S1- Automation & Basic Robotics",unchanged,"Automation & Basic Robotics",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
890,73,"T2GEE-EA-S1- Hydraulics","T2GEE-EA-S1- Hydraulics",unchanged,Hydraulics,review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
889,73,"T2GEE-EA-S1- Pneumatics","T2GEE-EA-S1- Pneumatics",unchanged,Pneumatics,review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
892,73,"T2GEE-EE-S1- Maintaining Electrical Auxiliary Systems","T2GEE-EE-S1- Maintaining Electrical Auxiliary Systems",unchanged,"Maintaining Electrical Auxiliary Systems",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
893,73,"T2GEE-EE-S1- Maintaining Power System and Switchboards","T2GEE-EE-S1- Maintaining Power System and Switchboards",unchanged,"Maintaining Power System and Switchboards",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
622,96,"T2GIM-S1-GIMT21SMS Systems of mechanical welding","T2GIM-S1-GIMT21SMS Systems of mechanical welding",unchanged,"Systems of mechanical welding",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
444,55,"T2GRU-S1-GRUT12SDE Internship Report","T2GRU-S1-GRUT12SDE Internship Report",unchanged,"Internship Report",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
436,55,"T2GRU-S1-GRUT21AEU Wastewater Drainage System","T2GRU-S1-GRUT21AEU Wastewater Drainage System",unchanged,"Wastewater Drainage System",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
442,55,"T2GRU-S1-GRUT21CRR Rural Road Construction","T2GRU-S1-GRUT21CRR Rural Road Construction",unchanged,"Rural Road Construction",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
440,55,"T2GRU-S1-GRUT21EDC Site Engines","T2GRU-S1-GRUT21EDC Site Engines",unchanged,"Site Engines",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
441,55,"T2GRU-S1-GRUT21INS Plumbing","T2GRU-S1-GRUT21INS Plumbing",unchanged,Plumbing,review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
435,55,"T2GRU-S1-GRUT21IRD Irrigation-Drainage","T2GRU-S1-GRUT21IRD Irrigation-Drainage",unchanged,Irrigation-Drainage,review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
439,55,"T2GRU-S1-GRUT21OET Earth Dam","T2GRU-S1-GRUT21OET Earth Dam",unchanged,"Earth Dam",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
